image_name,image_path,identity,split,identity_type
057044.jpg,celeba_subset/img_align_celeba/057044.jpg,4929,impostor_pool,enrolled
139249.jpg,celeba_subset/img_align_celeba/139249.jpg,4929,impostor_pool,enrolled
138248.jpg,celeba_subset/img_align_celeba/138248.jpg,4929,impostor_pool,enrolled
104509.jpg,celeba_subset/img_align_celeba/104509.jpg,4936,enrollment,enrolled
142808.jpg,celeba_subset/img_align_celeba/142808.jpg,4936,genuine_test,enrolled
090993.jpg,celeba_subset/img_align_celeba/090993.jpg,4936,genuine_test,enrolled
149072.jpg,celeba_subset/img_align_celeba/149072.jpg,4936,genuine_test,enrolled
093998.jpg,celeba_subset/img_align_celeba/093998.jpg,4936,genuine_test,enrolled
003841.jpg,celeba_subset/img_align_celeba/003841.jpg,4936,genuine_test,enrolled
074577.jpg,celeba_subset/img_align_celeba/074577.jpg,4936,impostor_pool,enrolled
105348.jpg,celeba_subset/img_align_celeba/105348.jpg,4936,impostor_pool,enrolled
132620.jpg,celeba_subset/img_align_celeba/132620.jpg,4936,impostor_pool,enrolled
046887.jpg,celeba_subset/img_align_celeba/046887.jpg,4936,impostor_pool,enrolled
155860.jpg,celeba_subset/img_align_celeba/155860.jpg,4936,impostor_pool,enrolled
049882.jpg,celeba_subset/img_align_celeba/049882.jpg,4936,impostor_pool,enrolled
015667.jpg,celeba_subset/img_align_celeba/015667.jpg,4936,impostor_pool,enrolled
042145.jpg,celeba_subset/img_align_celeba/042145.jpg,4936,impostor_pool,enrolled
065517.jpg,celeba_subset/img_align_celeba/065517.jpg,4936,impostor_pool,enrolled
103152.jpg,celeba_subset/img_align_celeba/103152.jpg,4936,impostor_pool,enrolled
067588.jpg,celeba_subset/img_align_celeba/067588.jpg,4936,impostor_pool,enrolled
134357.jpg,celeba_subset/img_align_celeba/134357.jpg,4936,impostor_pool,enrolled
104338.jpg,celeba_subset/img_align_celeba/104338.jpg,4936,impostor_pool,enrolled
046770.jpg,celeba_subset/img_align_celeba/046770.jpg,4936,impostor_pool,enrolled
152198.jpg,celeba_subset/img_align_celeba/152198.jpg,4936,impostor_pool,enrolled
096216.jpg,celeba_subset/img_align_celeba/096216.jpg,4936,impostor_pool,enrolled
125970.jpg,celeba_subset/img_align_celeba/125970.jpg,4936,impostor_pool,enrolled
061485.jpg,celeba_subset/img_align_celeba/061485.jpg,4936,impostor_pool,enrolled
055782.jpg,celeba_subset/img_align_celeba/055782.jpg,4936,impostor_pool,enrolled
053036.jpg,celeba_subset/img_align_celeba/053036.jpg,4936,impostor_pool,enrolled
061279.jpg,celeba_subset/img_align_celeba/061279.jpg,4936,impostor_pool,enrolled
125128.jpg,celeba_subset/img_align_celeba/125128.jpg,4936,impostor_pool,enrolled
021490.jpg,celeba_subset/img_align_celeba/021490.jpg,4936,impostor_pool,enrolled
086276.jpg,celeba_subset/img_align_celeba/086276.jpg,4936,impostor_pool,enrolled
055794.jpg,celeba_subset/img_align_celeba/055794.jpg,4968,enrollment,enrolled
124331.jpg,celeba_subset/img_align_celeba/124331.jpg,4968,genuine_test,enrolled
140467.jpg,celeba_subset/img_align_celeba/140467.jpg,4968,genuine_test,enrolled
055785.jpg,celeba_subset/img_align_celeba/055785.jpg,4968,genuine_test,enrolled
106022.jpg,celeba_subset/img_align_celeba/106022.jpg,4968,genuine_test,enrolled
035821.jpg,celeba_subset/img_align_celeba/035821.jpg,4968,genuine_test,enrolled
035626.jpg,celeba_subset/img_align_celeba/035626.jpg,4968,impostor_pool,enrolled
082229.jpg,celeba_subset/img_align_celeba/082229.jpg,4968,impostor_pool,enrolled
048998.jpg,celeba_subset/img_align_celeba/048998.jpg,4968,impostor_pool,enrolled
153967.jpg,celeba_subset/img_align_celeba/153967.jpg,4968,impostor_pool,enrolled
136572.jpg,celeba_subset/img_align_celeba/136572.jpg,4968,impostor_pool,enrolled
086916.jpg,celeba_subset/img_align_celeba/086916.jpg,4968,impostor_pool,enrolled
119542.jpg,celeba_subset/img_align_celeba/119542.jpg,4968,impostor_pool,enrolled
064848.jpg,celeba_subset/img_align_celeba/064848.jpg,4968,impostor_pool,enrolled
118331.jpg,celeba_subset/img_align_celeba/118331.jpg,4968,impostor_pool,enrolled
088937.jpg,celeba_subset/img_align_celeba/088937.jpg,4968,impostor_pool,enrolled
117832.jpg,celeba_subset/img_align_celeba/117832.jpg,4968,impostor_pool,enrolled
020817.jpg,celeba_subset/img_align_celeba/020817.jpg,4968,impostor_pool,enrolled
125376.jpg,celeba_subset/img_align_celeba/125376.jpg,4968,impostor_pool,enrolled
200834.jpg,celeba_subset/img_align_celeba/200834.jpg,5033,enrollment,enrolled
187578.jpg,celeba_subset/img_align_celeba/187578.jpg,5033,genuine_test,enrolled
200957.jpg,celeba_subset/img_align_celeba/200957.jpg,5033,genuine_test,enrolled
184866.jpg,celeba_subset/img_align_celeba/184866.jpg,5033,genuine_test,enrolled
188849.jpg,celeba_subset/img_align_celeba/188849.jpg,5033,genuine_test,enrolled
187783.jpg,celeba_subset/img_align_celeba/187783.jpg,5033,impostor_pool,enrolled
186474.jpg,celeba_subset/img_align_celeba/186474.jpg,5033,impostor_pool,enrolled
197136.jpg,celeba_subset/img_align_celeba/197136.jpg,5033,impostor_pool,enrolled
186776.jpg,celeba_subset/img_align_celeba/186776.jpg,5033,impostor_pool,enrolled
192491.jpg,celeba_subset/img_align_celeba/192491.jpg,5033,impostor_pool,enrolled
154628.jpg,celeba_subset/img_align_celeba/154628.jpg,5064,enrollment,enrolled
046652.jpg,celeba_subset/img_align_celeba/046652.jpg,5064,genuine_test,enrolled
148514.jpg,celeba_subset/img_align_celeba/148514.jpg,5064,genuine_test,enrolled
010520.jpg,celeba_subset/img_align_celeba/010520.jpg,5064,genuine_test,enrolled
074630.jpg,celeba_subset/img_align_celeba/074630.jpg,5064,genuine_test,enrolled
082707.jpg,celeba_subset/img_align_celeba/082707.jpg,5064,impostor_pool,enrolled
016418.jpg,celeba_subset/img_align_celeba/016418.jpg,5064,impostor_pool,enrolled
160546.jpg,celeba_subset/img_align_celeba/160546.jpg,5064,impostor_pool,enrolled
069373.jpg,celeba_subset/img_align_celeba/069373.jpg,5064,impostor_pool,enrolled
092880.jpg,celeba_subset/img_align_celeba/092880.jpg,5064,impostor_pool,enrolled
034973.jpg,celeba_subset/img_align_celeba/034973.jpg,5064,impostor_pool,enrolled
020512.jpg,celeba_subset/img_align_celeba/020512.jpg,5064,impostor_pool,enrolled
148718.jpg,celeba_subset/img_align_celeba/148718.jpg,5064,impostor_pool,enrolled
025713.jpg,celeba_subset/img_align_celeba/025713.jpg,5064,impostor_pool,enrolled
158327.jpg,celeba_subset/img_align_celeba/158327.jpg,5064,impostor_pool,enrolled
014871.jpg,celeba_subset/img_align_celeba/014871.jpg,5064,impostor_pool,enrolled
024910.jpg,celeba_subset/img_align_celeba/024910.jpg,5064,impostor_pool,enrolled
135443.jpg,celeba_subset/img_align_celeba/135443.jpg,5064,impostor_pool,enrolled
021059.jpg,celeba_subset/img_align_celeba/021059.jpg,5064,impostor_pool,enrolled
131259.jpg,celeba_subset/img_align_celeba/131259.jpg,5064,impostor_pool,enrolled
161504.jpg,celeba_subset/img_align_celeba/161504.jpg,5064,impostor_pool,enrolled
044236.jpg,celeba_subset/img_align_celeba/044236.jpg,5099,enrollment,enrolled
095572.jpg,celeba_subset/img_align_celeba/095572.jpg,5099,genuine_test,enrolled
046629.jpg,celeba_subset/img_align_celeba/046629.jpg,5099,genuine_test,enrolled
069292.jpg,celeba_subset/img_align_celeba/069292.jpg,5099,genuine_test,enrolled
112605.jpg,celeba_subset/img_align_celeba/112605.jpg,5099,genuine_test,enrolled
143755.jpg,celeba_subset/img_align_celeba/143755.jpg,5099,genuine_test,enrolled
138602.jpg,celeba_subset/img_align_celeba/138602.jpg,5099,impostor_pool,enrolled
148617.jpg,celeba_subset/img_align_celeba/148617.jpg,5099,impostor_pool,enrolled
142950.jpg,celeba_subset/img_align_celeba/142950.jpg,5099,impostor_pool,enrolled
097482.jpg,celeba_subset/img_align_celeba/097482.jpg,5099,impostor_pool,enrolled
126178.jpg,celeba_subset/img_align_celeba/126178.jpg,5099,impostor_pool,enrolled
133149.jpg,celeba_subset/img_align_celeba/133149.jpg,5099,impostor_pool,enrolled
037565.jpg,celeba_subset/img_align_celeba/037565.jpg,5099,impostor_pool,enrolled
021281.jpg,celeba_subset/img_align_celeba/021281.jpg,5099,impostor_pool,enrolled
125576.jpg,celeba_subset/img_align_celeba/125576.jpg,5099,impostor_pool,enrolled
024464.jpg,celeba_subset/img_align_celeba/024464.jpg,5099,impostor_pool,enrolled
030170.jpg,celeba_subset/img_align_celeba/030170.jpg,5099,impostor_pool,enrolled
092321.jpg,celeba_subset/img_align_celeba/092321.jpg,5099,impostor_pool,enrolled
123880.jpg,celeba_subset/img_align_celeba/123880.jpg,5099,impostor_pool,enrolled
145630.jpg,celeba_subset/img_align_celeba/145630.jpg,5127,enrollment,enrolled
041441.jpg,celeba_subset/img_align_celeba/041441.jpg,5127,genuine_test,enrolled
102683.jpg,celeba_subset/img_align_celeba/102683.jpg,5127,genuine_test,enrolled
004329.jpg,celeba_subset/img_align_celeba/004329.jpg,5127,genuine_test,enrolled
147474.jpg,celeba_subset/img_align_celeba/147474.jpg,5127,genuine_test,enrolled
046024.jpg,celeba_subset/img_align_celeba/046024.jpg,5127,genuine_test,enrolled
088722.jpg,celeba_subset/img_align_celeba/088722.jpg,5127,impostor_pool,enrolled
070899.jpg,celeba_subset/img_align_celeba/070899.jpg,5127,impostor_pool,enrolled
018627.jpg,celeba_subset/img_align_celeba/018627.jpg,5127,impostor_pool,enrolled
072619.jpg,celeba_subset/img_align_celeba/072619.jpg,5127,impostor_pool,enrolled
118951.jpg,celeba_subset/img_align_celeba/118951.jpg,5127,impostor_pool,enrolled
056636.jpg,celeba_subset/img_align_celeba/056636.jpg,5127,impostor_pool,enrolled
059746.jpg,celeba_subset/img_align_celeba/059746.jpg,5127,impostor_pool,enrolled
117212.jpg,celeba_subset/img_align_celeba/117212.jpg,5127,impostor_pool,enrolled
000387.jpg,celeba_subset/img_align_celeba/000387.jpg,5127,impostor_pool,enrolled
023449.jpg,celeba_subset/img_align_celeba/023449.jpg,5127,impostor_pool,enrolled
107368.jpg,celeba_subset/img_align_celeba/107368.jpg,5127,impostor_pool,enrolled
068806.jpg,celeba_subset/img_align_celeba/068806.jpg,5127,impostor_pool,enrolled
145253.jpg,celeba_subset/img_align_celeba/145253.jpg,5127,impostor_pool,enrolled
000085.jpg,celeba_subset/img_align_celeba/000085.jpg,5127,impostor_pool,enrolled
112275.jpg,celeba_subset/img_align_celeba/112275.jpg,5127,impostor_pool,enrolled
133811.jpg,celeba_subset/img_align_celeba/133811.jpg,5127,impostor_pool,enrolled
048242.jpg,celeba_subset/img_align_celeba/048242.jpg,5127,impostor_pool,enrolled
159039.jpg,celeba_subset/img_align_celeba/159039.jpg,5127,impostor_pool,enrolled
012588.jpg,celeba_subset/img_align_celeba/012588.jpg,5127,impostor_pool,enrolled
122607.jpg,celeba_subset/img_align_celeba/122607.jpg,5127,impostor_pool,enrolled
124306.jpg,celeba_subset/img_align_celeba/124306.jpg,5127,impostor_pool,enrolled
150671.jpg,celeba_subset/img_align_celeba/150671.jpg,5127,impostor_pool,enrolled
113703.jpg,celeba_subset/img_align_celeba/113703.jpg,5127,impostor_pool,enrolled
022861.jpg,celeba_subset/img_align_celeba/022861.jpg,5127,impostor_pool,enrolled
123276.jpg,celeba_subset/img_align_celeba/123276.jpg,5190,enrollment,enrolled
101275.jpg,celeba_subset/img_align_celeba/101275.jpg,5190,genuine_test,enrolled
150189.jpg,celeba_subset/img_align_celeba/150189.jpg,5190,genuine_test,enrolled
160672.jpg,celeba_subset/img_align_celeba/160672.jpg,5190,genuine_test,enrolled
144801.jpg,celeba_subset/img_align_celeba/144801.jpg,5190,genuine_test,enrolled
003995.jpg,celeba_subset/img_align_celeba/003995.jpg,5190,genuine_test,enrolled
106201.jpg,celeba_subset/img_align_celeba/106201.jpg,5190,impostor_pool,enrolled
154712.jpg,celeba_subset/img_align_celeba/154712.jpg,5190,impostor_pool,enrolled
105167.jpg,celeba_subset/img_align_celeba/105167.jpg,5190,impostor_pool,enrolled
031528.jpg,celeba_subset/img_align_celeba/031528.jpg,5190,impostor_pool,enrolled
150900.jpg,celeba_subset/img_align_celeba/150900.jpg,5190,impostor_pool,enrolled
037923.jpg,celeba_subset/img_align_celeba/037923.jpg,5190,impostor_pool,enrolled
133760.jpg,celeba_subset/img_align_celeba/133760.jpg,5190,impostor_pool,enrolled
057467.jpg,celeba_subset/img_align_celeba/057467.jpg,5190,impostor_pool,enrolled
042311.jpg,celeba_subset/img_align_celeba/042311.jpg,5190,impostor_pool,enrolled
038250.jpg,celeba_subset/img_align_celeba/038250.jpg,5190,impostor_pool,enrolled
023849.jpg,celeba_subset/img_align_celeba/023849.jpg,5190,impostor_pool,enrolled
119873.jpg,celeba_subset/img_align_celeba/119873.jpg,5190,impostor_pool,enrolled
017407.jpg,celeba_subset/img_align_celeba/017407.jpg,5190,impostor_pool,enrolled
065620.jpg,celeba_subset/img_align_celeba/065620.jpg,5190,impostor_pool,enrolled
051281.jpg,celeba_subset/img_align_celeba/051281.jpg,5190,impostor_pool,enrolled
134101.jpg,celeba_subset/img_align_celeba/134101.jpg,5190,impostor_pool,enrolled
015843.jpg,celeba_subset/img_align_celeba/015843.jpg,5190,impostor_pool,enrolled
075922.jpg,celeba_subset/img_align_celeba/075922.jpg,5190,impostor_pool,enrolled
061448.jpg,celeba_subset/img_align_celeba/061448.jpg,5190,impostor_pool,enrolled
003416.jpg,celeba_subset/img_align_celeba/003416.jpg,5190,impostor_pool,enrolled
043063.jpg,celeba_subset/img_align_celeba/043063.jpg,5190,impostor_pool,enrolled
112995.jpg,celeba_subset/img_align_celeba/112995.jpg,5190,impostor_pool,enrolled
100910.jpg,celeba_subset/img_align_celeba/100910.jpg,5190,impostor_pool,enrolled
011713.jpg,celeba_subset/img_align_celeba/011713.jpg,5190,impostor_pool,enrolled
139141.jpg,celeba_subset/img_align_celeba/139141.jpg,5210,enrollment,enrolled
151097.jpg,celeba_subset/img_align_celeba/151097.jpg,5210,genuine_test,enrolled
020151.jpg,celeba_subset/img_align_celeba/020151.jpg,5210,genuine_test,enrolled
135948.jpg,celeba_subset/img_align_celeba/135948.jpg,5210,genuine_test,enrolled
042346.jpg,celeba_subset/img_align_celeba/042346.jpg,5210,genuine_test,enrolled
018534.jpg,celeba_subset/img_align_celeba/018534.jpg,5210,genuine_test,enrolled
078109.jpg,celeba_subset/img_align_celeba/078109.jpg,5210,impostor_pool,enrolled
024714.jpg,celeba_subset/img_align_celeba/024714.jpg,5210,impostor_pool,enrolled
090441.jpg,celeba_subset/img_align_celeba/090441.jpg,5210,impostor_pool,enrolled
130819.jpg,celeba_subset/img_align_celeba/130819.jpg,5210,impostor_pool,enrolled
108829.jpg,celeba_subset/img_align_celeba/108829.jpg,5210,impostor_pool,enrolled
027582.jpg,celeba_subset/img_align_celeba/027582.jpg,5210,impostor_pool,enrolled
152835.jpg,celeba_subset/img_align_celeba/152835.jpg,5210,impostor_pool,enrolled
046412.jpg,celeba_subset/img_align_celeba/046412.jpg,5210,impostor_pool,enrolled
079338.jpg,celeba_subset/img_align_celeba/079338.jpg,5210,impostor_pool,enrolled
092738.jpg,celeba_subset/img_align_celeba/092738.jpg,5210,impostor_pool,enrolled
112151.jpg,celeba_subset/img_align_celeba/112151.jpg,5210,impostor_pool,enrolled
044165.jpg,celeba_subset/img_align_celeba/044165.jpg,5210,impostor_pool,enrolled
075060.jpg,celeba_subset/img_align_celeba/075060.jpg,5210,impostor_pool,enrolled
030626.jpg,celeba_subset/img_align_celeba/030626.jpg,5210,impostor_pool,enrolled
123925.jpg,celeba_subset/img_align_celeba/123925.jpg,5210,impostor_pool,enrolled
029876.jpg,celeba_subset/img_align_celeba/029876.jpg,5210,impostor_pool,enrolled
133623.jpg,celeba_subset/img_align_celeba/133623.jpg,5210,impostor_pool,enrolled
086581.jpg,celeba_subset/img_align_celeba/086581.jpg,5210,impostor_pool,enrolled
013229.jpg,celeba_subset/img_align_celeba/013229.jpg,5210,impostor_pool,enrolled
049305.jpg,celeba_subset/img_align_celeba/049305.jpg,5210,impostor_pool,enrolled
075674.jpg,celeba_subset/img_align_celeba/075674.jpg,5210,impostor_pool,enrolled
108853.jpg,celeba_subset/img_align_celeba/108853.jpg,5210,impostor_pool,enrolled
108589.jpg,celeba_subset/img_align_celeba/108589.jpg,5210,impostor_pool,enrolled
105561.jpg,celeba_subset/img_align_celeba/105561.jpg,5210,impostor_pool,enrolled
146545.jpg,celeba_subset/img_align_celeba/146545.jpg,5238,enrollment,enrolled
119763.jpg,celeba_subset/img_align_celeba/119763.jpg,5238,genuine_test,enrolled
015730.jpg,celeba_subset/img_align_celeba/015730.jpg,5238,genuine_test,enrolled
057479.jpg,celeba_subset/img_align_celeba/057479.jpg,5238,genuine_test,enrolled
137687.jpg,celeba_subset/img_align_celeba/137687.jpg,5238,genuine_test,enrolled
010648.jpg,celeba_subset/img_align_celeba/010648.jpg,5238,impostor_pool,enrolled
133966.jpg,celeba_subset/img_align_celeba/133966.jpg,5238,impostor_pool,enrolled
152600.jpg,celeba_subset/img_align_celeba/152600.jpg,5238,impostor_pool,enrolled
019558.jpg,celeba_subset/img_align_celeba/019558.jpg,5238,impostor_pool,enrolled
119961.jpg,celeba_subset/img_align_celeba/119961.jpg,5238,impostor_pool,enrolled
070955.jpg,celeba_subset/img_align_celeba/070955.jpg,5238,impostor_pool,enrolled
023065.jpg,celeba_subset/img_align_celeba/023065.jpg,5238,impostor_pool,enrolled
048423.jpg,celeba_subset/img_align_celeba/048423.jpg,5238,impostor_pool,enrolled
110491.jpg,celeba_subset/img_align_celeba/110491.jpg,5238,impostor_pool,enrolled
028937.jpg,celeba_subset/img_align_celeba/028937.jpg,5238,impostor_pool,enrolled
116821.jpg,celeba_subset/img_align_celeba/116821.jpg,5238,impostor_pool,enrolled
148073.jpg,celeba_subset/img_align_celeba/148073.jpg,5238,impostor_pool,enrolled
063463.jpg,celeba_subset/img_align_celeba/063463.jpg,5238,impostor_pool,enrolled
151648.jpg,celeba_subset/img_align_celeba/151648.jpg,5238,impostor_pool,enrolled
129187.jpg,celeba_subset/img_align_celeba/129187.jpg,5238,impostor_pool,enrolled
068076.jpg,celeba_subset/img_align_celeba/068076.jpg,5238,impostor_pool,enrolled
037397.jpg,celeba_subset/img_align_celeba/037397.jpg,5238,impostor_pool,enrolled
054674.jpg,celeba_subset/img_align_celeba/054674.jpg,5238,impostor_pool,enrolled
011517.jpg,celeba_subset/img_align_celeba/011517.jpg,5238,impostor_pool,enrolled
002679.jpg,celeba_subset/img_align_celeba/002679.jpg,5238,impostor_pool,enrolled
142815.jpg,celeba_subset/img_align_celeba/142815.jpg,5238,impostor_pool,enrolled
081743.jpg,celeba_subset/img_align_celeba/081743.jpg,5238,impostor_pool,enrolled
102020.jpg,celeba_subset/img_align_celeba/102020.jpg,5238,impostor_pool,enrolled
132722.jpg,celeba_subset/img_align_celeba/132722.jpg,5238,impostor_pool,enrolled
123138.jpg,celeba_subset/img_align_celeba/123138.jpg,5238,impostor_pool,enrolled
121407.jpg,celeba_subset/img_align_celeba/121407.jpg,5246,enrollment,enrolled
115207.jpg,celeba_subset/img_align_celeba/115207.jpg,5246,genuine_test,enrolled
013073.jpg,celeba_subset/img_align_celeba/013073.jpg,5246,genuine_test,enrolled
000864.jpg,celeba_subset/img_align_celeba/000864.jpg,5246,genuine_test,enrolled
095778.jpg,celeba_subset/img_align_celeba/095778.jpg,5246,genuine_test,enrolled
055646.jpg,celeba_subset/img_align_celeba/055646.jpg,5246,impostor_pool,enrolled
115443.jpg,celeba_subset/img_align_celeba/115443.jpg,5246,impostor_pool,enrolled
068359.jpg,celeba_subset/img_align_celeba/068359.jpg,5246,impostor_pool,enrolled
076179.jpg,celeba_subset/img_align_celeba/076179.jpg,5246,impostor_pool,enrolled
080859.jpg,celeba_subset/img_align_celeba/080859.jpg,5246,impostor_pool,enrolled
121781.jpg,celeba_subset/img_align_celeba/121781.jpg,5246,impostor_pool,enrolled
127906.jpg,celeba_subset/img_align_celeba/127906.jpg,5246,impostor_pool,enrolled
000190.jpg,celeba_subset/img_align_celeba/000190.jpg,5246,impostor_pool,enrolled
012915.jpg,celeba_subset/img_align_celeba/012915.jpg,5246,impostor_pool,enrolled
005886.jpg,celeba_subset/img_align_celeba/005886.jpg,5246,impostor_pool,enrolled
063596.jpg,celeba_subset/img_align_celeba/063596.jpg,5246,impostor_pool,enrolled
031878.jpg,celeba_subset/img_align_celeba/031878.jpg,5246,impostor_pool,enrolled
113315.jpg,celeba_subset/img_align_celeba/113315.jpg,5246,impostor_pool,enrolled
141942.jpg,celeba_subset/img_align_celeba/141942.jpg,5246,impostor_pool,enrolled
010221.jpg,celeba_subset/img_align_celeba/010221.jpg,5246,impostor_pool,enrolled
046235.jpg,celeba_subset/img_align_celeba/046235.jpg,5246,impostor_pool,enrolled
113069.jpg,celeba_subset/img_align_celeba/113069.jpg,5246,impostor_pool,enrolled
091739.jpg,celeba_subset/img_align_celeba/091739.jpg,5246,impostor_pool,enrolled
101059.jpg,celeba_subset/img_align_celeba/101059.jpg,5246,impostor_pool,enrolled
129287.jpg,celeba_subset/img_align_celeba/129287.jpg,5246,impostor_pool,enrolled
044294.jpg,celeba_subset/img_align_celeba/044294.jpg,5246,impostor_pool,enrolled
084043.jpg,celeba_subset/img_align_celeba/084043.jpg,5246,impostor_pool,enrolled
118467.jpg,celeba_subset/img_align_celeba/118467.jpg,5246,impostor_pool,enrolled
150378.jpg,celeba_subset/img_align_celeba/150378.jpg,5246,impostor_pool,enrolled
025607.jpg,celeba_subset/img_align_celeba/025607.jpg,5246,impostor_pool,enrolled
130882.jpg,celeba_subset/img_align_celeba/130882.jpg,5437,enrollment,enrolled
081174.jpg,celeba_subset/img_align_celeba/081174.jpg,5437,genuine_test,enrolled
086063.jpg,celeba_subset/img_align_celeba/086063.jpg,5437,genuine_test,enrolled
075552.jpg,celeba_subset/img_align_celeba/075552.jpg,5437,genuine_test,enrolled
078441.jpg,celeba_subset/img_align_celeba/078441.jpg,5437,genuine_test,enrolled
069344.jpg,celeba_subset/img_align_celeba/069344.jpg,5437,genuine_test,enrolled
034059.jpg,celeba_subset/img_align_celeba/034059.jpg,5437,impostor_pool,enrolled
072575.jpg,celeba_subset/img_align_celeba/072575.jpg,5437,impostor_pool,enrolled
032368.jpg,celeba_subset/img_align_celeba/032368.jpg,5437,impostor_pool,enrolled
114032.jpg,celeba_subset/img_align_celeba/114032.jpg,5437,impostor_pool,enrolled
047858.jpg,celeba_subset/img_align_celeba/047858.jpg,5437,impostor_pool,enrolled
141225.jpg,celeba_subset/img_align_celeba/141225.jpg,5437,impostor_pool,enrolled
033933.jpg,celeba_subset/img_align_celeba/033933.jpg,5437,impostor_pool,enrolled
062503.jpg,celeba_subset/img_align_celeba/062503.jpg,5437,impostor_pool,enrolled
072063.jpg,celeba_subset/img_align_celeba/072063.jpg,5437,impostor_pool,enrolled
128772.jpg,celeba_subset/img_align_celeba/128772.jpg,5437,impostor_pool,enrolled
118731.jpg,celeba_subset/img_align_celeba/118731.jpg,5437,impostor_pool,enrolled
073166.jpg,celeba_subset/img_align_celeba/073166.jpg,5437,impostor_pool,enrolled
138482.jpg,celeba_subset/img_align_celeba/138482.jpg,5437,impostor_pool,enrolled
007530.jpg,celeba_subset/img_align_celeba/007530.jpg,5437,impostor_pool,enrolled
082838.jpg,celeba_subset/img_align_celeba/082838.jpg,5534,enrollment,enrolled
055347.jpg,celeba_subset/img_align_celeba/055347.jpg,5534,genuine_test,enrolled
157696.jpg,celeba_subset/img_align_celeba/157696.jpg,5534,genuine_test,enrolled
162372.jpg,celeba_subset/img_align_celeba/162372.jpg,5534,genuine_test,enrolled
032432.jpg,celeba_subset/img_align_celeba/032432.jpg,5534,genuine_test,enrolled
147233.jpg,celeba_subset/img_align_celeba/147233.jpg,5534,impostor_pool,enrolled
079890.jpg,celeba_subset/img_align_celeba/079890.jpg,5534,impostor_pool,enrolled
020235.jpg,celeba_subset/img_align_celeba/020235.jpg,5534,impostor_pool,enrolled
005506.jpg,celeba_subset/img_align_celeba/005506.jpg,5534,impostor_pool,enrolled
122999.jpg,celeba_subset/img_align_celeba/122999.jpg,5534,impostor_pool,enrolled
042662.jpg,celeba_subset/img_align_celeba/042662.jpg,5534,impostor_pool,enrolled
062797.jpg,celeba_subset/img_align_celeba/062797.jpg,5534,impostor_pool,enrolled
030458.jpg,celeba_subset/img_align_celeba/030458.jpg,5534,impostor_pool,enrolled
111613.jpg,celeba_subset/img_align_celeba/111613.jpg,5534,impostor_pool,enrolled
153217.jpg,celeba_subset/img_align_celeba/153217.jpg,5534,impostor_pool,enrolled
099344.jpg,celeba_subset/img_align_celeba/099344.jpg,5534,impostor_pool,enrolled
137496.jpg,celeba_subset/img_align_celeba/137496.jpg,5534,impostor_pool,enrolled
162342.jpg,celeba_subset/img_align_celeba/162342.jpg,5534,impostor_pool,enrolled
101552.jpg,celeba_subset/img_align_celeba/101552.jpg,5534,impostor_pool,enrolled
139263.jpg,celeba_subset/img_align_celeba/139263.jpg,5534,impostor_pool,enrolled
029778.jpg,celeba_subset/img_align_celeba/029778.jpg,5534,impostor_pool,enrolled
052160.jpg,celeba_subset/img_align_celeba/052160.jpg,5534,impostor_pool,enrolled
020798.jpg,celeba_subset/img_align_celeba/020798.jpg,5534,impostor_pool,enrolled
189151.jpg,celeba_subset/img_align_celeba/189151.jpg,5575,enrollment,enrolled
200213.jpg,celeba_subset/img_align_celeba/200213.jpg,5575,genuine_test,enrolled
192254.jpg,celeba_subset/img_align_celeba/192254.jpg,5575,genuine_test,enrolled
190458.jpg,celeba_subset/img_align_celeba/190458.jpg,5575,genuine_test,enrolled
192811.jpg,celeba_subset/img_align_celeba/192811.jpg,5575,genuine_test,enrolled
198391.jpg,celeba_subset/img_align_celeba/198391.jpg,5575,impostor_pool,enrolled
199652.jpg,celeba_subset/img_align_celeba/199652.jpg,5575,impostor_pool,enrolled
193811.jpg,celeba_subset/img_align_celeba/193811.jpg,5575,impostor_pool,enrolled
185214.jpg,celeba_subset/img_align_celeba/185214.jpg,5575,impostor_pool,enrolled
201525.jpg,celeba_subset/img_align_celeba/201525.jpg,5575,impostor_pool,enrolled
193135.jpg,celeba_subset/img_align_celeba/193135.jpg,5575,impostor_pool,enrolled
195333.jpg,celeba_subset/img_align_celeba/195333.jpg,5575,impostor_pool,enrolled
186425.jpg,celeba_subset/img_align_celeba/186425.jpg,5575,impostor_pool,enrolled
197391.jpg,celeba_subset/img_align_celeba/197391.jpg,5575,impostor_pool,enrolled
186501.jpg,celeba_subset/img_align_celeba/186501.jpg,5575,impostor_pool,enrolled
195140.jpg,celeba_subset/img_align_celeba/195140.jpg,5575,impostor_pool,enrolled
194910.jpg,celeba_subset/img_align_celeba/194910.jpg,5575,impostor_pool,enrolled
194314.jpg,celeba_subset/img_align_celeba/194314.jpg,5575,impostor_pool,enrolled
185013.jpg,celeba_subset/img_align_celeba/185013.jpg,5575,impostor_pool,enrolled
200705.jpg,celeba_subset/img_align_celeba/200705.jpg,5575,impostor_pool,enrolled
186243.jpg,celeba_subset/img_align_celeba/186243.jpg,5575,impostor_pool,enrolled
195828.jpg,celeba_subset/img_align_celeba/195828.jpg,5575,impostor_pool,enrolled
188771.jpg,celeba_subset/img_align_celeba/188771.jpg,5575,impostor_pool,enrolled
190207.jpg,celeba_subset/img_align_celeba/190207.jpg,5575,impostor_pool,enrolled
